"object_type","schema_name","object_name","sub_object_name","definition","additional_info"
"FUNCTION","pgsodium","crypto_aead_det_encrypt","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_det_encrypt(message bytea, additional bytea, key_id bigint, context bytea DEFAULT '\x7067736f6469756d'::bytea, nonce bytea DEFAULT NULL::bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_aead_det_encrypt_by_id$function$
","null"
"FUNCTION","pgsodium","crypto_aead_det_encrypt","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_det_encrypt(message bytea, additional bytea, key_uuid uuid, nonce bytea)
 RETURNS bytea
 LANGUAGE plpgsql
 STABLE SECURITY DEFINER
 SET search_path TO ''
AS $function$
DECLARE
  key pgsodium.decrypted_key;
BEGIN
  SELECT * INTO STRICT key
    FROM pgsodium.decrypted_key v
  WHERE id = key_uuid AND key_type = 'aead-det';

  IF key.decrypted_raw_key IS NOT NULL THEN
    RETURN pgsodium.crypto_aead_det_encrypt(message, additional, key.decrypted_raw_key, nonce);
  END IF;
  RETURN pgsodium.crypto_aead_det_encrypt(message, additional, key.key_id, key.key_context, nonce);
END;
  $function$
","null"
"FUNCTION","pgsodium","crypto_aead_det_encrypt","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_det_encrypt(message bytea, additional bytea, key bytea, nonce bytea DEFAULT NULL::bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_aead_det_encrypt$function$
","null"
"FUNCTION","pgsodium","crypto_aead_det_encrypt","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_det_encrypt(message bytea, additional bytea, key_uuid uuid)
 RETURNS bytea
 LANGUAGE plpgsql
 STABLE SECURITY DEFINER
 SET search_path TO ''
AS $function$
DECLARE
  key pgsodium.decrypted_key;
BEGIN
  SELECT * INTO STRICT key
    FROM pgsodium.decrypted_key v
  WHERE id = key_uuid AND key_type = 'aead-det';

  IF key.decrypted_raw_key IS NOT NULL THEN
    RETURN pgsodium.crypto_aead_det_encrypt(message, additional, key.decrypted_raw_key);
  END IF;
  RETURN pgsodium.crypto_aead_det_encrypt(message, additional, key.key_id, key.key_context);
END;
  $function$
","null"
"FUNCTION","pgsodium","crypto_aead_det_keygen","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_det_keygen()
 RETURNS bytea
 LANGUAGE c
AS '$libdir/pgsodium', $function$pgsodium_crypto_aead_det_keygen$function$
","null"
"FUNCTION","pgsodium","crypto_aead_det_noncegen","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_det_noncegen()
 RETURNS bytea
 LANGUAGE c
AS '$libdir/pgsodium', $function$pgsodium_crypto_aead_det_noncegen$function$
","null"
"FUNCTION","pgsodium","crypto_aead_ietf_decrypt","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_ietf_decrypt(message bytea, additional bytea, nonce bytea, key_uuid uuid)
 RETURNS bytea
 LANGUAGE plpgsql
 STABLE SECURITY DEFINER
 SET search_path TO ''
AS $function$
DECLARE
  key pgsodium.decrypted_key;
BEGIN
  SELECT * INTO STRICT key
    FROM pgsodium.decrypted_key v
  WHERE id = key_uuid AND key_type = 'aead-ietf';

  IF key.decrypted_raw_key IS NOT NULL THEN
    RETURN pgsodium.crypto_aead_ietf_decrypt(message, additional, nonce, key.decrypted_raw_key);
  END IF;
  RETURN pgsodium.crypto_aead_ietf_decrypt(message, additional, nonce, key.key_id, key.key_context);
END;
  $function$
","null"
"FUNCTION","pgsodium","crypto_aead_ietf_decrypt","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_ietf_decrypt(message bytea, additional bytea, nonce bytea, key_id bigint, context bytea DEFAULT '\x7067736f6469756d'::bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_aead_ietf_decrypt_by_id$function$
","null"
"FUNCTION","pgsodium","crypto_aead_ietf_decrypt","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_ietf_decrypt(message bytea, additional bytea, nonce bytea, key bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_aead_ietf_decrypt$function$
","null"
"FUNCTION","pgsodium","crypto_aead_ietf_encrypt","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_ietf_encrypt(message bytea, additional bytea, nonce bytea, key bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_aead_ietf_encrypt$function$
","null"
"FUNCTION","pgsodium","crypto_aead_ietf_encrypt","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_ietf_encrypt(message bytea, additional bytea, nonce bytea, key_id bigint, context bytea DEFAULT '\x7067736f6469756d'::bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_aead_ietf_encrypt_by_id$function$
","null"
"FUNCTION","pgsodium","crypto_aead_ietf_encrypt","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_ietf_encrypt(message bytea, additional bytea, nonce bytea, key_uuid uuid)
 RETURNS bytea
 LANGUAGE plpgsql
 STABLE SECURITY DEFINER
 SET search_path TO ''
AS $function$
DECLARE
  key pgsodium.decrypted_key;
BEGIN
  SELECT * INTO STRICT key
    FROM pgsodium.decrypted_key v
  WHERE id = key_uuid AND key_type = 'aead-ietf';

  IF key.decrypted_raw_key IS NOT NULL THEN
    RETURN pgsodium.crypto_aead_ietf_encrypt(message, additional, nonce, key.decrypted_raw_key);
  END IF;
  RETURN pgsodium.crypto_aead_ietf_encrypt(message, additional, nonce, key.key_id, key.key_context);
END;
  $function$
","null"
"FUNCTION","pgsodium","crypto_aead_ietf_keygen","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_ietf_keygen()
 RETURNS bytea
 LANGUAGE c
AS '$libdir/pgsodium', $function$pgsodium_crypto_aead_ietf_keygen$function$
","null"
"FUNCTION","pgsodium","crypto_aead_ietf_noncegen","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_aead_ietf_noncegen()
 RETURNS bytea
 LANGUAGE c
AS '$libdir/pgsodium', $function$pgsodium_crypto_aead_ietf_noncegen$function$
","null"
"FUNCTION","pgsodium","crypto_auth","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth(message bytea, key_uuid uuid)
 RETURNS bytea
 LANGUAGE plpgsql
 STABLE SECURITY DEFINER
 SET search_path TO ''
AS $function$
DECLARE
  key pgsodium.decrypted_key;
BEGIN
  SELECT * INTO STRICT key
    FROM pgsodium.decrypted_key v
  WHERE id = key_uuid AND key_type = 'auth';

  IF key.decrypted_raw_key IS NOT NULL THEN
    RETURN pgsodium.crypto_auth(message, key.decrypted_raw_key);
  END IF;
  RETURN pgsodium.crypto_auth(message, key.key_id, key.key_context);
END;

$function$
","null"
"FUNCTION","pgsodium","crypto_auth","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth(message bytea, key bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth$function$
","null"
"FUNCTION","pgsodium","crypto_auth","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth(message bytea, key_id bigint, context bytea DEFAULT '\x7067736f6469756d'::bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_by_id$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha256","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha256(message bytea, key_id bigint, context bytea DEFAULT '\x7067736f6469756d'::bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_hmacsha256_by_id$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha256","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha256(message bytea, secret bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_hmacsha256$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha256","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha256(message bytea, key_uuid uuid)
 RETURNS bytea
 LANGUAGE plpgsql
 STABLE SECURITY DEFINER
 SET search_path TO ''
AS $function$
DECLARE
  key pgsodium.decrypted_key;
BEGIN
  SELECT * INTO STRICT key
    FROM pgsodium.decrypted_key v
  WHERE id = key_uuid AND key_type = 'hmacsha256';

  IF key.decrypted_raw_key IS NOT NULL THEN
    RETURN pgsodium.crypto_auth_hmacsha256(message, key.decrypted_raw_key);
  END IF;
  RETURN pgsodium.crypto_auth_hmacsha256(message, key.key_id, key.key_context);
END;

$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha256_keygen","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha256_keygen()
 RETURNS bytea
 LANGUAGE c
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_hmacsha256_keygen$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha256_verify","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha256_verify(signature bytea, message bytea, key_uuid uuid)
 RETURNS boolean
 LANGUAGE plpgsql
 STABLE SECURITY DEFINER
 SET search_path TO ''
AS $function$
DECLARE
  key pgsodium.decrypted_key;
BEGIN
  SELECT * INTO STRICT key
    FROM pgsodium.decrypted_key v
  WHERE id = key_uuid AND key_type = 'hmacsha256';

  IF key.decrypted_raw_key IS NOT NULL THEN
    RETURN pgsodium.crypto_auth_hmacsha256_verify(signature, message, key.decrypted_raw_key);
  END IF;
  RETURN pgsodium.crypto_auth_hmacsha256_verify(signature, message, key.key_id, key.key_context);
END;

$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha256_verify","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha256_verify(hash bytea, message bytea, secret bytea)
 RETURNS boolean
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_hmacsha256_verify$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha256_verify","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha256_verify(hash bytea, message bytea, key_id bigint, context bytea DEFAULT '\x7067736f6469756d'::bytea)
 RETURNS boolean
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_hmacsha256_verify_by_id$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha512","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha512(message bytea, key_id bigint, context bytea DEFAULT '\x7067736f6469756d'::bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_hmacsha512_by_id$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha512","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha512(message bytea, secret bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_hmacsha512$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha512","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha512(message bytea, key_uuid uuid)
 RETURNS bytea
 LANGUAGE plpgsql
 STABLE SECURITY DEFINER
 SET search_path TO ''
AS $function$
DECLARE
  key pgsodium.decrypted_key;
BEGIN
  SELECT * INTO STRICT key
    FROM pgsodium.decrypted_key v
  WHERE id = key_uuid AND key_type = 'hmacsha512';

  IF key.decrypted_raw_key IS NOT NULL THEN
    RETURN pgsodium.crypto_auth_hmacsha512(message, key.decrypted_raw_key);
  END IF;
  RETURN pgsodium.crypto_auth_hmacsha512(message, key.key_id, key.key_context);
END;

$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha512_keygen","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha512_keygen()
 RETURNS bytea
 LANGUAGE c
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_hmacsha512_keygen$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha512_verify","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha512_verify(signature bytea, message bytea, key_uuid uuid)
 RETURNS boolean
 LANGUAGE plpgsql
 STABLE SECURITY DEFINER
 SET search_path TO ''
AS $function$
DECLARE
  key pgsodium.decrypted_key;
BEGIN
  SELECT * INTO STRICT key
    FROM pgsodium.decrypted_key v
  WHERE id = key_uuid AND key_type = 'hmacsha512';

  IF key.decrypted_raw_key IS NOT NULL THEN
    RETURN pgsodium.crypto_auth_hmacsha512_verify(signature, message, key.decrypted_raw_key);
  END IF;
  RETURN pgsodium.crypto_auth_hmacsha512_verify(signature, message, key.key_id, key.key_context);
END;

$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha512_verify","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha512_verify(hash bytea, message bytea, secret bytea)
 RETURNS boolean
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_hmacsha512_verify$function$
","null"
"FUNCTION","pgsodium","crypto_auth_hmacsha512_verify","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_hmacsha512_verify(hash bytea, message bytea, key_id bigint, context bytea DEFAULT '\x7067736f6469756d'::bytea)
 RETURNS boolean
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_hmacsha512_verify_by_id$function$
","null"
"FUNCTION","pgsodium","crypto_auth_keygen","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_keygen()
 RETURNS bytea
 LANGUAGE c
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_keygen$function$
","null"
"FUNCTION","pgsodium","crypto_auth_verify","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_verify(mac bytea, message bytea, key_uuid uuid)
 RETURNS boolean
 LANGUAGE plpgsql
 STABLE SECURITY DEFINER
 SET search_path TO ''
AS $function$
DECLARE
  key pgsodium.decrypted_key;
BEGIN
  SELECT * INTO STRICT key
    FROM pgsodium.decrypted_key v
  WHERE id = key_uuid AND key_type = 'auth';

  IF key.decrypted_raw_key IS NOT NULL THEN
    RETURN pgsodium.crypto_auth_verify(mac, message, key.decrypted_raw_key);
  END IF;
  RETURN pgsodium.crypto_auth_verify(mac, message, key.key_id, key.key_context);
END;

$function$
","null"
"FUNCTION","pgsodium","crypto_auth_verify","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_verify(mac bytea, message bytea, key bytea)
 RETURNS boolean
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_verify$function$
","null"
"FUNCTION","pgsodium","crypto_auth_verify","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_auth_verify(mac bytea, message bytea, key_id bigint, context bytea DEFAULT '\x7067736f6469756d'::bytea)
 RETURNS boolean
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_auth_verify_by_id$function$
","null"
"FUNCTION","pgsodium","crypto_box","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_box(message bytea, nonce bytea, public bytea, secret bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_box$function$
","null"
"FUNCTION","pgsodium","crypto_box_new_keypair","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_box_new_keypair()
 RETURNS pgsodium.crypto_box_keypair
 LANGUAGE c
AS '$libdir/pgsodium', $function$pgsodium_crypto_box_keypair$function$
","null"
"FUNCTION","pgsodium","crypto_box_new_seed","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_box_new_seed()
 RETURNS bytea
 LANGUAGE c
AS '$libdir/pgsodium', $function$pgsodium_crypto_box_new_seed$function$
","null"
"FUNCTION","pgsodium","crypto_box_noncegen","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_box_noncegen()
 RETURNS bytea
 LANGUAGE c
AS '$libdir/pgsodium', $function$pgsodium_crypto_box_noncegen$function$
","null"
"FUNCTION","pgsodium","crypto_box_open","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_box_open(ciphertext bytea, nonce bytea, public bytea, secret bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_box_open$function$
","null"
"FUNCTION","pgsodium","crypto_box_seal","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_box_seal(message bytea, public_key bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_box_seal$function$
","null"
"FUNCTION","pgsodium","crypto_box_seal_open","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_box_seal_open(ciphertext bytea, public_key bytea, secret_key bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_box_seal_open$function$
","null"
"FUNCTION","pgsodium","crypto_box_seed_new_keypair","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_box_seed_new_keypair(seed bytea)
 RETURNS pgsodium.crypto_box_keypair
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_box_seed_keypair$function$
","null"
"FUNCTION","pgsodium","crypto_cmp","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_cmp(text, text)
 RETURNS boolean
 LANGUAGE c
 IMMUTABLE STRICT
AS '$libdir/pgsodium', $function$pgsodium_cmp$function$
","null"
"FUNCTION","pgsodium","crypto_generichash","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_generichash(message bytea, key_uuid uuid)
 RETURNS bytea
 LANGUAGE plpgsql
 STABLE SECURITY DEFINER
 SET search_path TO ''
AS $function$
DECLARE
  key pgsodium.decrypted_key;
BEGIN
  SELECT * INTO STRICT key
    FROM pgsodium.decrypted_key v
  WHERE id = key_uuid AND key_type = 'generichash';

  IF key.decrypted_raw_key IS NOT NULL THEN
    RETURN pgsodium.crypto_generichash(message, key.decrypted_raw_key);
  END IF;
  RETURN pgsodium.crypto_generichash(message, key.key_id, key.key_context);
END;

$function$
","null"
"FUNCTION","pgsodium","crypto_generichash","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_generichash(message bytea, key bytea DEFAULT NULL::bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_generichash$function$
","null"
"FUNCTION","pgsodium","crypto_generichash","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_generichash(message bytea, key bigint, context bytea DEFAULT '\x7067736f6469756d'::bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_generichash_by_id$function$
","null"
"FUNCTION","pgsodium","crypto_generichash_keygen","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_generichash_keygen()
 RETURNS bytea
 LANGUAGE c
AS '$libdir/pgsodium', $function$pgsodium_crypto_generichash_keygen$function$
","null"
"FUNCTION","pgsodium","crypto_hash_sha256","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_hash_sha256(message bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_hash_sha256$function$
","null"
"FUNCTION","pgsodium","crypto_hash_sha512","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_hash_sha512(message bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_hash_sha512$function$
","null"
"FUNCTION","pgsodium","crypto_kdf_derive_from_key","null","CREATE OR REPLACE FUNCTION pgsodium.crypto_kdf_derive_from_key(subkey_size bigint, subkey_id bigint, context bytea, primary_key bytea)
 RETURNS bytea
 LANGUAGE c
 IMMUTABLE
AS '$libdir/pgsodium', $function$pgsodium_crypto_kdf_derive_from_key$function$
","null"
